eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.98E+11,1980,1,14,"January 12 - 17, 1980",0,,217,United States,1,North America,Indiana,Indianapolis,39.76691,-86.149964,1,0,,"1/14/1980: Joseph Paul Franklin was suspected of being the sniper who shot and killed Theo T. Watkins, an African American, who was standing inside a Qwic Pic Market in Indianapolis, Indiana, United States.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,"Black person  in Indianapolis, Indiana",African American,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,sniper rifle,1,1,0,0,0,0,-9,4,Unknown,,,0,,,,,,,0,,,,,,,,,"The incident took place at 10:50 PM.  Sources conflict as to whether the incident took place  on 1/12/1980, 1/16/1980, or 1/17/1980.  Sources do agree that the incident took place days after the shooting of Lawrence Reese (198001120010).  It is also believed that the same sniper rifle was used in both incidents.  Joseph Paul Franklin was indicted for the shooting; however, he has yet to be convicted.  Nevertheless, he is still widely suspected of killing Theo Watkins.","""Sniper Held in 4 More Killings,"" Pittsburgh Post-Gazette, March 19, 1981.","""Choice of Black Slaying Victims Puzzles Officials,"" Milwaukee Journal, November 9, 1980.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1980,2,17,,0,,217,United States,1,North America,New Jersey,Barnegat,39.753995,-74.222819,1,0,"at residence on Village Drive in Barnegat, NJ","02/17/1980: Shots were fired into the home and garage of a black family on Village Drive in Barnegut, New Jersey, United States.  Eighteen-year-old Aaron Morrison, who was a Ku Klux Klan organizer, was suspected to be responsible for the shots, and after searching his home, police found an arsenal of weapons including four rifles, two handguns, a shotgun, knives, brass knuckles, and ammunition in the attic of Morrison's home on Village Drive, just across the street from the home which was the target of the shots fired. It is unknown whether any damage was caused by the shots or if any individuals were injured.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,Black family,Home of Joseph Sanders and his family,217,United States,,Ku Klux Klan,,,,,,Unknown,1,,,0,1,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,,,,-9,,,,,,,,,,,,,,,,,,,,,"This incident may be purely a hate crime against the black family, and, it is unclear whether it was the individual work of Morrison, or if it was related to his connections with the Ku Klux Klan.","""The Region: Jersey Police Hunt for Klan Organizer,"" New York Times, February 18, 1980.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1980,4,19,,0,,217,United States,1,North America,Georgia,Wrightsville,32.729505,-82.719069,1,0,at mobile home,"04/19/1980: Two white men fired shots from a shotgun into a mobile home while driving by, in Wrightsville, Georgia, United States, wounding nine-year-old black girl, Constance Folsom, in the forehead, neck, and chin.  The girl was in satisfactory condition and treated for her wounds.  It is unknown whether any property damage occurred. This incident occurred a few hours after a demonstration protesting the treatment of blacks in the racially divided community.  For several weeks prior to the incident, there had been unrest in the community between whites and blacks, with blacks protesting against racial, economic, and political injustices against them, asking for better jobs and representation in local government.  The perpetrators, Herschel Hall and Danny Foskey, were arrested and charged with aggravated assault. It is uncertain whether the two are members of the Ku Klux Klan.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,"nine-year-old black girl, Constance Folsom",217,United States,,Ku Klux Klan,,,,,,"The specific motive is unknown; however, This incident occurred a few hours after a demonstration protesting the treatment of blacks in the racially divided community.  For several weeks prior to the incident, there had been unrest in the community between whites and blacks, with blacks protesting against racial, economic, and political injustices against them, asking for better jobs and representation in local government.",1,,,0,2,2,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,shotgun,0,0,0,1,1,0,-9,,,,,,,,,,,,,,,,,,,,,,"""Around the Nation: Two White Men Arrested in Shooting of Black Child,"" New York Times, April 21, 1980.","""Two White Men Held in Shooting of 9-Year-Old Black Girl"", The Associated Press, April 20, 1980.","""Relative of Wounded Girl Asks for Biracial Committee,"" The Associated Press, April 21, 1980.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1980,4,19,,0,,217,United States,1,North America,Tennessee,Chattanooga,35.04644,-85.309464,1,0,at crowd on downtown street corner in predominantly black community,"04/19/1980: Three Ku Klux Klansmen, shot four black women, who were standing in crowd on a downtown street corner in predominantly black community in Chattanooga, Tennessee, United States.  The Klansmen, William Church (imperial wizard of the Justice Knights of the Ku Klux Klan), Larry Payne, and Marshall Thrash, fired the shots from a shotgun, while driving by in a car shortly after setting two wooden crosses on fire just a few blocks away.  The women were wounded, but all treated for their injuries and survived.  This incident occurred during a time of racial tensions in the community.  All three Klansmen were brought to trial on four counts of assault with intent to commit murder; Church and Payne were acquitted by an all-white jury, and Thrash was convicted of the shooting and sentenced to 20 months in prison and a fine.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,"four black women; Lela May Evaes, Kathline Johnson, Viola S. Ellison, Opal Lee Jackson",217,United States,,Ku Klux Klan,,,,,,The perpetrators say they intended for the shots to call attention to the burning crosses a few blacks away; the incident occurred during a time of racial tensions.,0,,,0,3,3,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,shotgun,0,0,0,4,4,0,-9,,,,,,,,,,,,,,,,,,,,,"Two crosses were burned just a few blocks from where the shooting occurred, and the men were also charged in a separate incident on the same night where shots were fired into a parked car and the shattered glass wounded a black woman nearby.","""Klansmen Held in Shootings,"" New York Times, April 19, 1980.","""Klansmen Arrested in Shooting,"" The Washington Post, April 20, 1980.","""Klansman Convicted, 2 Freed In Wounding of Black Women,"" The Washington Post, July 23, 1980.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1980,5,0,"April - May, 1980",0,,217,United States,1,North America,Wisconsin,Tomah,43.97257,-90.504769,1,1,,"5/00/1980: Rebecca Bergstrom was picked up by Joseph Paul Franklin while hitchhiking.  After she admitted to him that she had previously dated an African American, Franklin shot and killed her.  He discarded her body in Mill Bluff State Park near Tomah, Wisconsin, United States.  The body was not discovered until May 3, 1980.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,White person who admitted to dating an African American,white person who admitted to dating an African American,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,pistol,1,1,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,Joseph Paul Franklin confessed to the killing in 1984.,"William G. Blair, ""Slayer A Suspect in 13 More Deaths,"" New York Times, March 25, 1984.","""Racist Charged In Slayings,"" The Dispatch, March 22, 1984.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1980,5,29,,0,,217,United States,1,North America,Indiana,Fort Wayne,41.079273,-85.139351,1,0,,"5/29/1980: Joseph Paul Franklin shot and wounded civil rights activist and president of the National Urban League, Vernon E. Jordan in Fort Wayne, Indiana, United States.  Vernon was in the company of a White woman at the time of the shooting.",1,1,1,0,,,0,0,0,1,Assassination,,,,,12,NGO,61,Domestic NGO,"civil rights activist and president of the National Urban League, who dated a White woman",Vernon Jordan,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,sniper rifle,0,0,0,1,1,0,0,,,,,0,,,,,,,0,,,,,,,,,"The incident took place at 2:10 AM.   The shooter was stationed around 145 feet away in a grassy area.  Joseph Paul Franklin was acquitted of the shooting in 1982; however, in 1996 he confessed his guilt.  He added that he decided to shoot Vernon Jordan after he stalked and failed to kill civil rights activist Jesse Jackson.","William G. Blair, ""Slayer A Suspect in 13 More Deaths,"" New York Times, March 25, 1984.","""World-Wide: An Acquitted Sniper,"" Wall Street Journal, April 9, 1996.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1980,6,8,,0,,217,United States,1,North America,Ohio,Cincinnati,39.174345,-84.475014,1,0,Bond Hill,"6/8/1980: Joseph Paul Franklin shot and killed two African American teenagers, Darrell Lane and Dante Evans Brown, as they were walking on railroad tracks in Cincinnati, Ohio.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,"Black people in Cincinnati, Ohio",African Americans,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,sniper rifle with .44 caliber bullets,2,2,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"Joseph Paul Franklin was convicted of this incident on October 21, 1998.  He stated that he was waiting on an overpass, looking to shoot an interracial couple, but he became impatient so he decided to shoot African Americans.  He was stationed around fifty feet away from Brown and Lane, shooting each twice.","William G. Blair, ""Slayer A Suspect in 13 More Deaths,"" New York Times, March 25, 1984.","""White Supremacist Guilty in Slayings,"" Toledo Blade, October 22, 1998.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1980,6,15,,0,,217,United States,1,North America,Pennsylvania,Johnstown,40.32726,-78.918354,1,0,Washington Street Bridge,"6/15/1980: Joseph Paul Franklin shot and killed Arthur Smothers, an African American, and his white girlfriend, Kathleen Mikula, as they were walking across the Washington Street Bridge in Johnstown, Pennsylvania, in the United States.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,"Interracial couple in Johnstown, Pennsylvania",Interracial couple,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,sniper rifle,2,2,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,The incident took place at 12:14 PM.  Joseph Paul Franklin confessed to the shooting in 1998.  He shot Smothers and Mikula from a woodland area 152 feet away.,"""White Supremacist Admits Two Killings,"" New York Times, February 7, 1998.","Mike Pellegrini, ""Sniper Slaying of Biracial Couple Remains a Mystery,"" Pittsburgh Post-Gazette, July 22, 1985.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1980,8,4,,0,,217,United States,1,North America,Michigan,Detroit,42.331685,-83.047924,1,0,outside a tavern on the west side of Detroit and also at residence,"08/04/1980: Eight white men, who were members of the Ku Klux Klan, opened shotgun fire on a black man, George Lester Stewart, while he was standing in a parking lot outside a west side bar in Detroit, Michigan in the United States.  Stewart frequented the tavern which had a mostly white clientele and a white bartender, and the eight perpetrators conspired, prior to the incident,  to kill Stewart because of his race, and had even threatened him the month prior to the attack.  After the attack in the parking lot failed to injure him, the perpetrators attempted to shoot him with automatic rifles at his residence and altogether fired 27 shots.  Neither Stewart, nor any other individuals were wounded in either attack. Charles Furtaw, Donald Johnson, Raymond Eugene Echlin, Eugene John, Walter Belcher, Richard Johnson, Ronald Bishop, and Joseph Greenwell were the eight arrested and charged in the attack, and four of them pleaded guilty in court.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,"black man, George Lester Stewart, who frequented a tavern with white clientele and white bartender",217,United States,,Ku Klux Klan,,,,,,Racially motivated crime; target was black and frequented a majority white tavern,0,,,0,8,8,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,shotgun and an M-16 automatic rifle,0,0,0,0,0,0,-9,,,,,,,,,,,,,,,,,,,,,"Upon capturing the perpetrators in a series of early-morning raids, the FBI uncovered and seized about 50 handguns, shotguns, and rifles, thousands of rounds of ammunition, and a variety of KKK literature and other paraphernalia.","""Eight accused in racial shooting,"" Baltimore Afro-American, August 16, 1980.","""Government wants stiff sentences for Klansmen,"" United Press International, January 1, 1981.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1980,8,20,,0,,217,United States,1,North America,Utah,Salt Lake City,40.759505,-111.888229,1,0,Intersection of Fifth East and Ninth South,"8/20/1980:  Joseph Paul Franklin shot and killed two African Americans, Theodore Tracey Fields and David Loren Martin, who were jogging with two White women at Liberty Park in Salt Lake City, Utah in the United States.  One of the White women was also injured by bullet fragments.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,"Interracial mixed group in Salt Lake City, Utah",Group of Black men and White women,217,United States,,White extremists,,,,,,"Joseph Paul Franklin, a former member of the Ku Klux Klan and the American Nazi Party, believed that he was upholding the honor of the White race by attacking interracial couples, Jews, and Blacks.  He hoped that other Whites would follow the examples of his racist attacks.  He aspired to incite a race war.",0,,,1,1,1,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,sniper rifle with .30 caliber bullets,2,2,0,1,1,0,0,,,,,0,,,,,,,0,,,,,,,,,This incident took place at 10:15 PM.  Joseph Paul Franklin was convicted of first-degree murder and sentenced to life in prison in 1981.  Franklin shot the joggers from around a distance of 40 yards.,"""Avowed Racist Convicted in Slaying of Two Blacks,"" Baltimore Sun, March 5, 1981.","""Racist Franklin Gets Life in Murders of 2 Black Utah Joggers,"" Baltimore Sun, September 24, 1981.","John E. Douglas, Ann W. Burgess, Allen G. Burgess, and Robert K. Ressler Eds., ""Classification Manual: A Standard System for Investigating and Classifying Violent Crimes"" Jossey-Bass,  2006.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1980,10,2,,0,,217,United States,1,North America,Connecticut,Manchester,41.76857,-72.520664,1,0,1 at residence,"10/02/1980: Three white teenagers firebombed the home of a black family in a predominantly white neighborhood in Manchester, Connecticut, United States.   The molotov cocktail was thrown through a bedroom window of the home of Bruce Meggett and Lucinda Harris, who were not home at the time of the incident.  Four children, ranging in ages from 6 years old to 15 years old, and their uncle were in the home when the lighted gasoline firebomb bounced off of the arm of the 6-year old girl and exploded, setting the home on fire.  No one was injured in the incident, but the fire caused $7,800 in damages to the home.  Though authorities believe that this incident had no involvement from the Ku Klux Klan, it occurred three weeks after the  Klan held its first public rally in the state in more than 70 years.  However, the bombing was intended to intimidate the family and other black families in the area, and infringe upon the family's housing rights. Charles N. Metheny and Eugene R. Gilliland were arrested and indicted for the arson, and a third suspect was being sought by police.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,"Bruce Meggett and Lucinda Harris and their family, a black family in a white neighborhood",residence of a black family,217,United States,,White extremists,,,,,,"The bombing was intended to intimidate the family and other black families in the area, and infringe upon the family's housing rights.  Though authorities believe that this incident had no involvement from the Ku Klux Klan, it occurred three weeks after the  Klan held its first public rally in the state in more than 70 years.",0,,,0,3,2,-9,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,molotov cocktail,0,0,0,0,0,0,1,3,Minor (likely < $1 million),7800,,,,,,,,,,,,,,,,,,The perpetrators were charged with first-degree arson.,"United Press International, October 9, 1980.","""Grand Jury Indicts Teen-ager on Firebombing Charges,"" The Associated Press, October 15, 1980.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1980,11,1,,0,,217,United States,1,North America,Ohio,Youngstown,41.0981,-80.650789,1,0,"outside on pavement, three blocks from residence","11/01/1980:  Black girl, Veronica Vaughan, was shot and killed by three white youths in a pickup truck, driving behind her, as she was walking home from a party with a friend. Vaughan was shot just three blocks from her parents home, where she lived in Youngstown, Ohio in the United States.  The perpetrators, all three of whom were arrested and charged for Vaughan's murder, stated that they wanted to attack Black people out of revenge for being jumped by a group of Blacks previously.  However, they shot Blacks at random, not specifically the people who attacked them.  This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,"Veronica Vaughan, a black girl",217,United States,,White extremists,,,,,,"The perpetrators stated that they wanted to attack Black people out of revenge for being jumped by a group of Blacks previously.  However, they shot Blacks at random, not specifically the people who attacked them.  This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.",0,,,0,3,3,-9,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"This attack occurred at a time when racial tensions were volatile in Youngstown, and violence against blacks across the nation in general was increasing, as was activity by the Ku Klux Klan, which lead to the perception of a conspiracy against blacks.  This attack caused hysteria within the Black community.","Nathaniel Sheppard, ""Perception Growing Among Blacks That Violent Incidents Are Linked,"" New York Times, November 30, 1980.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1980,12,6,,0,,217,United States,1,North America,California,Los Angeles,34.114453,-118.059512,1,0,"Temple City, a suburb of Los Angeles","12/06/1980: An arson at the Temple Beth David in Temple City, a suburb of Los Angeles, California, in the United States, caused $100,000 worth of damage. There were no casualties from this incident.  The perpetrators, Michael Canale and Donald Nielson, who were members of the neo-Nazi National Socialist American Workers Party, were arrested and charged for the arson which was set during a Hanukkah celebration.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Temple Beth David,Jewish temple,217,United States,,Neo-Nazi extremists,,,,,,This incident occurred during a time of increased anti-Semitic violence in the United States.,0,,,0,2,2,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),100000,,,,,,,,,,,,,,,,,,,"United Press International, December 1, 1980.","Peter Kihss, ""Survey Finds Sharp Rise in Anti-Semitic Incidents,"" New York Times, December 30, 1980.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.98E+11,1981,2,13,,0,,217,United States,1,North America,Tennessee,Memphis,35.14968,-90.048929,1,0,The incident occurred in a vehicle outside an east Memphis hotel,"02/13/1981: Three members of the Ku Klux Klan, Timothy Wayne Snider and Richard Lee Roberts and one unidentified man, kidnapped a former KKK chaplain William Seward from his home and forced him into their van, hand cuffed him, and held Seward at gun point for a two hour ride to east Memphis in Tennessee, United States, before leaving him near a hotel after they poured yellow paint on him and feathered  him.  Seward stated that the men attempted to collect debts they believed he owed them after accusing Seward of being a government agent and traitor.  The men cut Seward's hair, and threatened his life and the lives of his family members, and told him they knew where he ""cashed his government paycheck,"" all of which was untrue.  Timothy Wayne Snider and Richard Lee Roberts were arrested and charged with kidnapping.  One day prior to the incident, a Klansman called the Commercial Appeal newspaper and stated that a traitor to the Klan would be disciplined the next day, and then after the incident, another call came through notifying that the deed was done and the man could be found near the east Memphis area, where Seward was released.",0,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2,Armed Assault,,,14,Private Citizens & Property,84,Political Party Member/Rally,,"former KKK chaplain, William Seward",217,United States,,Ku Klux Klan,,,,,,Intimidation of target and those who decide to go against the KKK or help the government; an issue of inner-party conflict.,0,,,0,3,2,1,9,Other,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,1,1,1,2,,,,0,,,,,,2,Hostage(s) released by perpetrators,,"This was a case of inner-party conflict where the goal was to intimidate a former KKK member, believed to be working with the government in some capacity, and send a larger message to anyone who betrays or goes against the Klan.  The perpetrators called the victim a ""traitor."" The attack was claimed both the day before and after it occurred, through telephone calls to Commercial Appeal newspaper.","""Ex-Klansman abducted, painted and feathered,"" United Press International, February 15, 1981.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1981,3,26,,0,,217,United States,1,North America,Alabama,Mobile,30.686395,-88.053239,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,68,Named Civilian,,Michael Donald,217,United States,,Ku Klux Klan,,,,,,,0,,,0,2,,,,,,,,,,,,9,Melee,24,Rope or Other Strangling Device,,,,,,,,,,,,,Rope,1,1,,0,0,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1981,5,26,,0,,217,United States,1,North America,Tennessee,Nashville,36.167783,-86.778365,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,,parking lot of Synagogue,217,United States,,Ku Klux Klan,Confederate Vigilante Knights of KKK,,,,,,0,,,0,3,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,,,,,,,,,,,,,,,,
1.98E+11,1982,1,16,,0,,217,United States,1,North America,Mississippi,Jackson,32.29869,-90.180489,1,0,local newspaper office,"01/16/1982: Two members of the Ku Klux Klan, Kenneth Painter (member of the Mississippi Independent Knights of the KKK) and Larry Howard Walker, fired about 20 rounds of ammunition from carbine rifles into the office of black newspaper, Jackson Advocate, in a black business district in downtown Jackson, Mississippi, United States.  No one was injured as the office was unoccupied at the time of the shooting, just after midnight, but there was minor damage to windows, office equipment and furniture.  This incident had racial motivations, and came in the midst of similar shootings of black newspapers including this one in previous months. Both perpetrators were arrested for the attack.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Jackson Advocate,local black newspaper,217,United States,,Ku Klux Klan,,,,,,Racially motivated by the KKK; incident occurred during time of racial tensions and several attacks against black newspaper offices,0,,,0,2,2,0,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,carbine rifle,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"damage to windows, office equipment, and furniture",,,,,,,,,,,,,,,,,"When Walker was arrested, police found an arsenal of weapons and ammunition including a machine gun, submachine guns, several carbines, and 1500 rounds of ammunition.","Bill Minor, ""A Black Paper and Night Riders in a Pickup Truck,"" The Washington Post, January 25, 1982.","""KKK Member Surrenders On Charges Of Shooting Up Black Newspaper,"" The Associated Press, January 22, 1982.",,Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
